sample_id,ground_truth,classical_prediction,hybrid_prediction,classical_score,hybrid_score,classical_classification,hybrid_classification
438,0,0,1,0.5112605094909668,1.1887601613998413,TN,FP
439,0,0,1,0.5174041390419006,1.1566581726074219,TN,FP
440,0,0,1,0.5088645219802856,1.1788039207458496,TN,FP
441,0,0,1,0.5043919086456299,1.2154953479766846,TN,FP
442,0,0,1,0.5144946575164795,1.220410704612732,TN,FP
443,0,0,1,0.5210960507392883,1.2665796279907227,TN,FP
444,0,0,1,0.5161584615707397,1.2189258337020874,TN,FP
445,0,0,1,0.512285590171814,1.0745115280151367,TN,FP
446,0,0,1,0.526357889175415,1.1525375843048096,TN,FP
447,0,0,1,0.5273678302764893,1.2128061056137085,TN,FP
448,0,0,1,0.5225602984428406,1.176010012626648,TN,FP
449,0,0,1,0.5312677025794983,1.2368228435516357,TN,FP
450,0,0,1,0.5387890338897705,1.149879813194275,TN,FP
451,0,0,1,0.5360791087150574,1.0924928188323975,TN,FP
452,0,0,1,0.5333104729652405,1.099632740020752,TN,FP
453,0,0,1,0.5280827283859253,1.112788438796997,TN,FP
454,0,0,1,0.55696040391922,1.106635332107544,TN,FP
455,0,0,1,0.5389492511749268,1.1626135110855103,TN,FP
456,0,0,1,0.5291905403137207,1.1299110651016235,TN,FP
457,0,0,1,0.5293011665344238,1.0401579141616821,TN,FP
458,0,0,1,0.5446951389312744,1.105246663093567,TN,FP
459,0,0,1,0.5348866581916809,1.103331208229065,TN,FP
460,0,0,1,0.5321556925773621,1.062868595123291,TN,FP
461,0,0,1,0.5322755575180054,1.094287395477295,TN,FP
462,0,0,1,0.5261167287826538,1.0749051570892334,TN,FP
463,0,0,1,0.533931314945221,1.074160099029541,TN,FP
464,0,0,1,0.5097655653953552,1.061732530593872,TN,FP
465,0,0,1,0.5076015591621399,1.0214320421218872,TN,FP
466,0,0,1,0.5239751935005188,1.0114022493362427,TN,FP
467,0,0,1,0.5076496005058289,1.0854723453521729,TN,FP
468,0,0,1,0.5083363652229309,1.04349946975708,TN,FP
469,0,0,1,0.4990515112876892,1.1091634035110474,TN,FP
470,0,0,1,0.5003278851509094,0.9889948964118958,TN,FP
471,0,0,1,0.4970315098762512,1.0930744409561157,TN,FP
472,0,0,1,0.49453476071357727,1.1424458026885986,TN,FP
473,0,0,1,0.5685393214225769,0.907523512840271,TN,FP
475,0,0,1,0.5617206692695618,0.879374086856842,TN,FP
476,0,0,1,0.5408313274383545,0.8904073238372803,TN,FP
477,0,0,1,0.5608786940574646,0.8834046721458435,TN,FP
478,0,0,1,0.5314916372299194,0.8775566220283508,TN,FP
479,0,0,1,0.5679493546485901,0.8847377300262451,TN,FP
480,0,0,1,0.5652817487716675,0.8706008791923523,TN,FP
481,0,0,1,0.5622093677520752,0.8838487267494202,TN,FP
482,0,0,1,0.5653173923492432,0.8491646647453308,TN,FP
483,0,0,1,0.5470700860023499,0.8358762860298157,TN,FP
484,0,0,1,0.5646172165870667,0.8304542303085327,TN,FP
485,0,0,1,0.5844042897224426,0.8323416709899902,TN,FP
486,0,0,1,0.5844718217849731,0.8494398593902588,TN,FP
487,0,0,1,0.5976047515869141,0.8437249064445496,TN,FP
488,0,0,1,0.5954756140708923,0.8441230654716492,TN,FP
489,0,0,1,0.5719820857048035,0.8405885100364685,TN,FP
490,0,0,1,0.5989071726799011,0.9393743872642517,TN,FP
491,0,0,1,0.5871994495391846,0.8737043738365173,TN,FP
492,0,0,1,0.591881513595581,0.8398377299308777,TN,FP
493,0,0,1,0.5630688071250916,0.8175506591796875,TN,FP
494,0,0,1,0.5614864230155945,0.8329330682754517,TN,FP
495,0,0,1,0.5641099810600281,0.8270788788795471,TN,FP
496,0,0,1,0.5772072672843933,0.8165043592453003,TN,FP
497,0,0,1,0.552915632724762,0.8009905219078064,TN,FP
498,0,0,1,0.594010591506958,0.7918298244476318,TN,FP
499,0,0,1,0.6035757064819336,0.837658703327179,TN,FP
500,0,0,1,0.5548422932624817,0.7874330282211304,TN,FP
501,0,0,1,0.5693227648735046,0.8245118856430054,TN,FP
502,0,0,1,0.5920815467834473,0.8344410061836243,TN,FP
503,0,0,1,0.5718831419944763,0.8251848816871643,TN,FP
504,0,0,1,0.5987149477005005,0.8717759847640991,TN,FP
505,0,0,1,0.5917244553565979,0.8392241597175598,TN,FP
506,0,0,1,0.5950689911842346,0.8626591563224792,TN,FP
508,0,0,1,0.6003015041351318,0.8535496592521667,TN,FP
509,0,0,1,0.5997298955917358,0.8367265462875366,TN,FP
510,0,0,1,0.6081623435020447,0.8471202254295349,TN,FP
512,0,0,1,0.5731271505355835,0.8120060563087463,TN,FP
514,0,0,1,0.5732726454734802,0.7940872311592102,TN,FP
515,0,0,1,0.569500207901001,0.8091351985931396,TN,FP
516,0,0,1,0.5855903029441833,0.7983235120773315,TN,FP
517,0,0,1,0.5839998126029968,0.8106454610824585,TN,FP
518,0,0,1,0.5536763668060303,0.80289626121521,TN,FP
519,0,0,1,0.5871335864067078,0.7853416204452515,TN,FP
520,0,0,1,0.5567513108253479,0.8157469034194946,TN,FP
521,0,0,1,0.5572810769081116,0.7687612175941467,TN,FP
522,0,0,1,0.5958396792411804,0.815744936466217,TN,FP
523,0,0,1,0.5727485418319702,0.7986493110656738,TN,FP
524,0,0,1,0.5541884899139404,0.8714396953582764,TN,FP
525,0,0,1,0.5550574660301208,0.7791317105293274,TN,FP
526,0,0,1,0.5968997478485107,0.7665847539901733,TN,FP
527,0,0,1,0.5634755492210388,0.7911998629570007,TN,FP
528,0,0,1,0.6018584370613098,0.7615820169448853,TN,FP
529,0,0,1,0.5749943256378174,0.7725636959075928,TN,FP
530,0,0,1,0.5713174343109131,0.7591577172279358,TN,FP
531,0,0,1,0.611447811126709,0.7304444313049316,TN,FP
532,0,0,1,0.5686550140380859,0.7326779365539551,TN,FP
533,0,0,1,0.5785901546478271,0.7429105639457703,TN,FP
534,0,0,1,0.5747979283332825,0.7593390941619873,TN,FP
535,0,0,1,0.5654329657554626,0.7119302153587341,TN,FP
536,0,0,1,0.5327913761138916,0.7270596027374268,TN,FP
537,0,0,1,0.5483138561248779,0.7002114057540894,TN,FP
538,0,0,1,0.5325616002082825,0.7341910004615784,TN,FP
539,0,0,1,0.5336644649505615,0.6832218170166016,TN,FP
540,0,0,1,0.545103132724762,0.6954176425933838,TN,FP
541,0,0,1,0.5646917223930359,0.7226030230522156,TN,FP
542,0,0,1,0.5307625532150269,0.6943154335021973,TN,FP
543,0,0,1,0.5510748028755188,0.7076237201690674,TN,FP
544,0,0,1,0.561349093914032,0.703559398651123,TN,FP
545,0,0,1,0.5730324387550354,0.7211596965789795,TN,FP
546,0,0,1,0.5456453561782837,0.7077752947807312,TN,FP
547,0,0,1,0.6015235781669617,0.6948556303977966,TN,FP
548,0,0,1,0.5692400336265564,0.6670992970466614,TN,FP
549,0,0,1,0.5537520051002502,0.7177919149398804,TN,FP
550,0,0,1,0.5773028135299683,0.6799107193946838,TN,FP
551,0,0,1,0.5933657288551331,0.661622941493988,TN,FP
552,0,0,1,0.5741283297538757,0.6529691815376282,TN,FP
553,0,0,1,0.5766656994819641,0.6579482555389404,TN,FP
554,0,0,1,0.5853479504585266,0.6440393328666687,TN,FP
555,0,0,1,0.5394759178161621,0.6297122836112976,TN,FP
556,0,0,1,0.5434871912002563,0.6236850619316101,TN,FP
557,0,0,1,0.605314314365387,0.6094588041305542,TN,FP
558,0,0,1,0.5504245162010193,0.6125138998031616,TN,FP
559,0,0,1,0.5900105834007263,0.596609890460968,TN,FP
560,0,0,1,0.5294640064239502,0.6031057834625244,TN,FP
561,0,0,1,0.5329098105430603,0.584496021270752,TN,FP
562,0,0,1,0.5951167345046997,0.5863925814628601,TN,FP
563,0,0,1,0.5479490160942078,0.579500675201416,TN,FP
564,0,0,1,0.5975778698921204,0.5992829203605652,TN,FP
565,0,0,1,0.5438644886016846,0.5771989822387695,TN,FP
566,0,0,1,0.5674901008605957,0.6016740798950195,TN,FP
567,0,0,1,0.5434393882751465,0.5845595002174377,TN,FP
568,0,0,1,0.5966498851776123,0.5845578908920288,TN,FP
569,0,0,1,0.5492086410522461,0.573337733745575,TN,FP
570,0,0,1,0.5567220449447632,0.566221296787262,TN,FP
571,0,0,1,0.5406481027603149,0.5659528374671936,TN,FP
572,0,0,1,0.5781108140945435,0.5664162635803223,TN,FP
573,0,0,1,0.5555437207221985,0.5660107135772705,TN,FP
575,0,0,1,0.6066392660140991,0.5595789551734924,TN,FP
577,0,0,1,0.555712878704071,0.5390507578849792,TN,FP
578,0,0,1,0.545134425163269,0.5222278833389282,TN,FP
579,0,0,1,0.6055322289466858,0.5260953903198242,TN,FP
580,0,0,1,0.5525971055030823,0.5233132839202881,TN,FP
581,0,0,1,0.56987065076828,0.5173255801200867,TN,FP
582,0,0,1,0.5362669825553894,0.5228620767593384,TN,FP
583,0,0,1,0.5364894270896912,0.5072218179702759,TN,FP
584,0,0,1,0.5362164378166199,0.5039708614349365,TN,FP
585,0,0,1,0.555107593536377,0.5045463442802429,TN,FP
586,0,0,1,0.5504234433174133,0.49675828218460083,TN,FP
591,0,0,1,0.5919463038444519,0.4965800940990448,TN,FP
597,0,0,1,0.5155313611030579,0.5073561668395996,TN,FP
600,0,0,1,0.5289446115493774,0.4962608218193054,TN,FP
601,0,0,1,0.5373415946960449,0.51515793800354,TN,FP
603,0,0,1,0.526623010635376,0.5173797011375427,TN,FP
605,0,0,1,0.5450196266174316,0.5344963669776917,TN,FP
606,0,0,1,0.5419858694076538,0.49720442295074463,TN,FP
607,0,0,1,0.5260958671569824,0.5240023136138916,TN,FP
608,0,0,1,0.5296643376350403,0.5064947605133057,TN,FP
609,0,0,1,0.5275206565856934,0.5042133927345276,TN,FP
610,0,0,1,0.5511730313301086,0.5540767908096313,TN,FP
611,0,0,1,0.5314375162124634,0.5748475790023804,TN,FP
612,0,0,1,0.5313349366188049,0.5685226321220398,TN,FP
613,0,0,1,0.547950267791748,0.566568911075592,TN,FP
614,0,0,1,0.5327540636062622,0.5339200496673584,TN,FP
615,0,0,1,0.5306341052055359,0.5990792512893677,TN,FP
616,0,0,1,0.5650531649589539,1.302537441253662,TN,FP
617,0,0,1,0.5658642649650574,1.2892699241638184,TN,FP
618,0,0,1,0.5539908409118652,1.293772578239441,TN,FP
619,0,0,1,0.5614460110664368,1.2864539623260498,TN,FP
620,0,0,1,0.5669634342193604,1.2752970457077026,TN,FP
621,0,0,1,0.5602622628211975,1.2487761974334717,TN,FP
622,0,0,1,0.5759360790252686,1.259963035583496,TN,FP
623,0,0,1,0.5610294938087463,1.2617104053497314,TN,FP
624,0,0,1,0.5579218864440918,1.237358570098877,TN,FP
625,0,0,1,0.5642586350440979,1.2456488609313965,TN,FP
626,0,0,1,0.5662515163421631,1.2422665357589722,TN,FP
627,0,0,1,0.5532076954841614,1.2500293254852295,TN,FP
628,0,0,1,0.5522112250328064,1.2470284700393677,TN,FP
629,0,0,1,0.5471940040588379,1.2388386726379395,TN,FP
630,0,0,1,0.5391130447387695,1.2300769090652466,TN,FP
631,0,0,1,0.5631486773490906,1.2158900499343872,TN,FP
632,0,0,1,0.5634021759033203,1.2313162088394165,TN,FP
633,0,0,1,0.5743668079376221,1.2529079914093018,TN,FP
634,0,0,1,0.570539653301239,1.2428985834121704,TN,FP
635,0,0,1,0.5823169946670532,1.2370805740356445,TN,FP
636,0,0,1,0.5762597918510437,1.2275383472442627,TN,FP
637,0,0,1,0.5754494667053223,1.2305002212524414,TN,FP
638,0,0,1,0.5609501004219055,1.2115488052368164,TN,FP
639,0,0,1,0.5563912391662598,1.2196171283721924,TN,FP
640,0,0,1,0.5507757067680359,1.2066797018051147,TN,FP
641,0,0,1,0.560677170753479,1.2131192684173584,TN,FP
642,0,0,1,0.5702776312828064,1.2006146907806396,TN,FP
643,0,0,1,0.5380050539970398,1.1846545934677124,TN,FP
644,0,0,1,0.5353304147720337,1.1720668077468872,TN,FP
645,0,0,1,0.5361981391906738,1.1701644659042358,TN,FP
646,0,0,1,0.5494340658187866,1.174747109413147,TN,FP
647,0,0,1,0.5654569268226624,1.1795227527618408,TN,FP
648,0,0,1,0.5594382286071777,1.164741039276123,TN,FP
649,0,0,1,0.570190966129303,1.1498842239379883,TN,FP
650,0,0,1,0.5470797419548035,1.011216640472412,TN,FP
651,0,0,1,0.578766942024231,0.9925615191459656,TN,FP
652,0,0,1,0.553610622882843,0.9980578422546387,TN,FP
653,0,0,1,0.5965807437896729,1.0125476121902466,TN,FP
654,0,0,1,0.560594916343689,1.0005871057510376,TN,FP
655,0,0,1,0.5829870700836182,1.0159579515457153,TN,FP
656,0,0,1,0.5773770809173584,1.0384989976882935,TN,FP
657,0,0,1,0.5235906839370728,0.9788652062416077,TN,FP
658,0,0,1,0.5761493444442749,1.0093748569488525,TN,FP
659,0,0,1,0.6048088669776917,1.0050134658813477,TN,FP
660,0,0,1,0.5683868527412415,1.0591174364089966,TN,FP
661,0,0,1,0.5769540667533875,1.1348880529403687,TN,FP
662,0,0,1,0.6078305244445801,1.0164815187454224,TN,FP
663,0,0,1,0.6073471903800964,1.0203664302825928,TN,FP
664,0,0,1,0.6004601716995239,1.0285319089889526,TN,FP
665,0,0,1,0.5737372636795044,0.9884570837020874,TN,FP
666,0,0,1,0.5595853924751282,1.0049290657043457,TN,FP
667,0,0,1,0.5684217810630798,1.0340664386749268,TN,FP
668,0,0,1,0.5786649584770203,0.9650287628173828,TN,FP
670,0,0,1,0.5724233388900757,0.9655698537826538,TN,FP
671,0,0,1,0.5907694697380066,0.9479515552520752,TN,FP
672,0,0,1,0.5973532199859619,0.9580535888671875,TN,FP
674,0,0,1,0.5738555788993835,1.0435397624969482,TN,FP
675,0,0,1,0.5547177791595459,0.9155529737472534,TN,FP
676,0,0,1,0.5664948225021362,0.9390836358070374,TN,FP
677,0,0,1,0.582802951335907,0.9311174750328064,TN,FP
678,0,0,1,0.5756780505180359,0.9463984966278076,TN,FP
679,0,0,1,0.5786819458007812,0.8882236480712891,TN,FP
680,0,0,1,0.5509580373764038,0.893775999546051,TN,FP
681,0,0,1,0.5566566586494446,0.9427716135978699,TN,FP
682,0,0,1,0.5678697228431702,0.9696033000946045,TN,FP
683,0,0,1,0.5843478441238403,0.9655173420906067,TN,FP
684,0,0,1,0.5576485395431519,0.9046084880828857,TN,FP
685,0,0,1,0.5278987288475037,0.8640109896659851,TN,FP
686,0,0,1,0.527082085609436,0.8435491323471069,TN,FP
687,0,0,1,0.5197558403015137,0.8387570381164551,TN,FP
688,0,0,1,0.5702468752861023,0.8451995849609375,TN,FP
689,0,0,1,0.5684911608695984,0.8464310169219971,TN,FP
690,0,0,1,0.5423398613929749,0.8511121273040771,TN,FP
691,0,0,1,0.5821859240531921,0.8443681597709656,TN,FP
692,0,0,1,0.562168300151825,0.8358817100524902,TN,FP
693,0,0,1,0.5551263093948364,0.878854513168335,TN,FP
694,0,0,1,0.5557430386543274,0.8240358233451843,TN,FP
695,0,0,1,0.5537834167480469,0.8518238067626953,TN,FP
696,0,0,1,0.5380293726921082,0.789691150188446,TN,FP
697,0,0,1,0.5373262763023376,0.857155442237854,TN,FP
698,0,0,1,0.5952449440956116,0.8004708886146545,TN,FP
699,0,0,1,0.5986437201499939,0.8091228604316711,TN,FP
700,0,0,1,0.5310420393943787,0.7974324226379395,TN,FP
701,0,0,1,0.5655698180198669,0.8844085931777954,TN,FP
702,0,0,1,0.546190083026886,0.8441857099533081,TN,FP
703,0,0,1,0.5421920418739319,0.8147948980331421,TN,FP
704,0,0,1,0.557650625705719,0.7864600419998169,TN,FP
705,0,0,1,0.5447290539741516,0.7915875911712646,TN,FP
706,0,0,1,0.5614004731178284,0.8016561269760132,TN,FP
707,0,0,1,0.5544058084487915,0.8131700158119202,TN,FP
708,0,0,1,0.5529891848564148,0.8165504336357117,TN,FP
709,0,0,1,0.5359084606170654,0.7699763774871826,TN,FP
710,0,0,1,0.5614409446716309,0.766069233417511,TN,FP
711,0,0,1,0.5296281576156616,0.7477596402168274,TN,FP
712,0,0,1,0.5316006541252136,0.7701662182807922,TN,FP
713,0,0,1,0.5264756679534912,0.7554392218589783,TN,FP
714,0,0,1,0.5172255635261536,0.7534990906715393,TN,FP
715,0,0,1,0.5282358527183533,0.7519109845161438,TN,FP
716,0,0,1,0.5171555876731873,0.7406335473060608,TN,FP
717,0,0,1,0.5481054186820984,0.8015711307525635,TN,FP
718,0,0,1,0.5605452060699463,0.7580685615539551,TN,FP
719,0,0,1,0.5264109969139099,0.7470609545707703,TN,FP
720,0,0,1,0.5525892376899719,0.7537059187889099,TN,FP
721,0,0,1,0.5169379711151123,0.7726574540138245,TN,FP
722,0,0,1,0.5357034802436829,0.7952774167060852,TN,FP
723,0,0,1,0.5234622359275818,0.8078510165214539,TN,FP
724,0,0,1,0.510012149810791,0.7297856211662292,TN,FP
725,0,0,1,0.5033156871795654,0.7048631310462952,TN,FP
726,0,0,1,0.49914565682411194,0.7247511148452759,TN,FP
727,0,0,1,0.5296491384506226,0.7589055895805359,TN,FP
728,0,0,1,0.5059589743614197,0.7712422013282776,TN,FP
729,0,0,1,0.5161418318748474,0.7285197973251343,TN,FP
730,0,0,1,0.5341354012489319,0.7298734784126282,TN,FP
731,0,0,1,0.516126811504364,0.7545774579048157,TN,FP
732,0,0,1,0.5142768621444702,0.7021329402923584,TN,FP
733,0,0,1,0.5194594860076904,0.7167413234710693,TN,FP
734,0,0,1,0.5080938339233398,0.6980241537094116,TN,FP
735,0,0,1,0.49622398614883423,0.7144288420677185,TN,FP
736,0,0,1,0.49696871638298035,0.7418828010559082,TN,FP
737,0,0,1,0.4930950105190277,0.6885037422180176,TN,FP
738,0,0,1,0.5060727596282959,0.7145130038261414,TN,FP
739,0,0,1,0.49369797110557556,0.6951611042022705,TN,FP
740,0,0,1,0.49361664056777954,0.717397153377533,TN,FP
741,0,0,1,0.5114780068397522,0.6928152441978455,TN,FP
742,0,0,1,0.4790596067905426,0.7063642144203186,TN,FP
743,0,0,1,0.5100974440574646,0.7030535936355591,TN,FP
744,0,0,1,0.5084909200668335,0.7175920009613037,TN,FP
745,0,0,1,0.5109565258026123,0.667188286781311,TN,FP
746,0,0,1,0.4885009527206421,0.6718377470970154,TN,FP
747,0,0,1,0.4860271215438843,0.681023359298706,TN,FP
748,0,0,1,0.4961649179458618,0.6430037617683411,TN,FP
749,0,0,1,0.47341597080230713,0.6398425102233887,TN,FP
750,0,0,1,0.47462502121925354,0.6305931210517883,TN,FP
751,0,0,1,0.4921582043170929,0.6357184648513794,TN,FP
752,0,0,1,0.4708687663078308,0.643046498298645,TN,FP
753,0,0,1,0.48430678248405457,0.6454522013664246,TN,FP
754,0,0,1,0.4832865595817566,0.6156961917877197,TN,FP
755,0,0,1,0.489578515291214,0.6187309622764587,TN,FP
756,0,0,1,0.5061200857162476,0.6535614728927612,TN,FP
757,0,0,1,0.48977676033973694,0.6431653499603271,TN,FP
758,0,0,1,0.5154373645782471,0.6003597974777222,TN,FP
759,0,0,1,0.5024510025978088,0.6120689511299133,TN,FP
760,0,0,1,0.5146580934524536,0.6007782816886902,TN,FP
761,0,0,1,0.5034473538398743,0.6019180417060852,TN,FP
762,0,0,1,0.5286870002746582,0.6244874000549316,TN,FP
763,0,0,1,0.504413902759552,0.6047571301460266,TN,FP
764,0,0,1,0.5071384310722351,0.6015990972518921,TN,FP
765,0,0,1,0.5645919442176819,0.5979619026184082,TN,FP
766,0,0,1,0.5289788246154785,0.6176201105117798,TN,FP
767,0,0,1,0.5237858295440674,0.5982030034065247,TN,FP
768,0,0,1,0.5415520668029785,0.5887219905853271,TN,FP
769,0,0,1,0.573599636554718,0.5895499587059021,TN,FP
770,0,0,1,0.5675519108772278,0.57379549741745,TN,FP
771,0,0,1,0.5138133764266968,0.5823976993560791,TN,FP
772,0,0,1,0.4947267770767212,0.5784959197044373,TN,FP
773,0,0,1,0.516953706741333,0.5677508115768433,TN,FP
774,0,0,1,0.5608282685279846,0.5627477169036865,TN,FP
775,0,0,1,0.510474681854248,0.5573168396949768,TN,FP
776,0,0,1,0.515228807926178,0.5677165389060974,TN,FP
777,0,0,1,0.52071213722229,0.5608701109886169,TN,FP
778,0,0,1,0.513277530670166,0.5604605078697205,TN,FP
779,0,0,1,0.5537750124931335,0.5621699094772339,TN,FP
780,0,0,1,0.5597876310348511,0.5709955096244812,TN,FP
781,0,0,1,0.5631701350212097,0.5852725505828857,TN,FP
782,0,0,1,0.5300018787384033,0.5717864036560059,TN,FP
783,0,0,1,0.5447975397109985,0.5653928518295288,TN,FP
786,0,0,1,0.5936747193336487,0.5668521523475647,TN,FP
788,0,0,1,0.5703399777412415,0.5772356986999512,TN,FP
789,0,0,1,0.5649656057357788,0.5578239560127258,TN,FP
790,0,0,1,0.5706456899642944,0.5512086153030396,TN,FP
791,0,0,1,0.606574535369873,0.5658644437789917,TN,FP
792,0,0,1,0.6011974215507507,0.5617784857749939,TN,FP
793,0,0,1,0.5932132601737976,0.5444358587265015,TN,FP
795,0,0,1,0.5774868130683899,0.5430161952972412,TN,FP
796,0,0,1,0.5926579236984253,0.5471745133399963,TN,FP
799,0,0,1,0.5810510516166687,0.5404616594314575,TN,FP
800,0,0,1,0.6100565195083618,0.5440226793289185,TN,FP
802,0,0,1,0.6112584471702576,0.5379398465156555,TN,FP
807,0,0,1,0.5989094376564026,0.527773380279541,TN,FP
809,0,0,1,0.5964419841766357,0.5237057209014893,TN,FP
813,0,0,1,0.5864939093589783,0.5207821130752563,TN,FP
814,0,0,1,0.5799224972724915,0.5169459581375122,TN,FP
816,0,0,1,0.5843167304992676,0.5145782828330994,TN,FP
817,0,0,1,0.597788393497467,0.514711320400238,TN,FP
818,0,0,1,0.5596534609794617,0.9073948860168457,TN,FP
819,0,0,1,0.5292102694511414,0.8947418928146362,TN,FP
820,0,0,1,0.5192255973815918,0.8917454481124878,TN,FP
821,0,0,1,0.5190601348876953,0.8890830278396606,TN,FP
822,0,0,1,0.5240857005119324,0.8634097576141357,TN,FP
823,0,0,1,0.5309797525405884,0.9208528995513916,TN,FP
824,0,0,1,0.5235702991485596,0.9175839424133301,TN,FP
825,0,0,1,0.5469618439674377,0.8687204718589783,TN,FP
826,0,0,1,0.5367042422294617,0.8816596269607544,TN,FP
827,0,0,1,0.5135114192962646,0.9206903576850891,TN,FP
828,0,0,1,0.5257667899131775,0.8667187690734863,TN,FP
829,0,0,1,0.5620880126953125,0.8542155623435974,TN,FP
830,0,0,1,0.520198404788971,0.8651185035705566,TN,FP
831,0,0,1,0.5160604119300842,0.8821582794189453,TN,FP
832,0,0,1,0.5050716996192932,0.9171423316001892,TN,FP
833,0,0,1,0.5371623039245605,0.8608880639076233,TN,FP
834,0,0,1,0.5387301445007324,0.87209153175354,TN,FP
835,0,0,1,0.5157464146614075,0.8755919933319092,TN,FP
836,0,0,1,0.5309489965438843,0.8832334876060486,TN,FP
837,0,0,1,0.5142561197280884,0.8165629506111145,TN,FP
838,0,0,1,0.5107858777046204,0.8205116987228394,TN,FP
839,0,0,1,0.555271327495575,0.8112938404083252,TN,FP
840,0,0,1,0.4905177056789398,0.7940798997879028,TN,FP
841,0,0,1,0.5164808034896851,0.8192135691642761,TN,FP
842,0,0,1,0.5231053829193115,0.79627525806427,TN,FP
843,0,0,1,0.49341949820518494,0.8351208567619324,TN,FP
844,0,0,1,0.5286337733268738,0.8100958466529846,TN,FP
845,0,0,1,0.5248219966888428,0.8112605214118958,TN,FP
846,0,0,1,0.5203216075897217,0.7928903102874756,TN,FP
847,0,0,1,0.5350472927093506,0.8105732798576355,TN,FP
848,0,0,1,0.5063068270683289,0.7892377972602844,TN,FP
849,0,0,1,0.505730926990509,0.7902180552482605,TN,FP
850,0,0,1,0.5035141110420227,0.7856047749519348,TN,FP
851,0,0,1,0.5070297718048096,0.7664631605148315,TN,FP
852,0,0,1,0.5035650134086609,0.7886306643486023,TN,FP
853,0,0,1,0.49949607253074646,0.7521332502365112,TN,FP
854,0,0,1,0.4934610426425934,0.745612382888794,TN,FP
855,0,0,1,0.5181148648262024,0.7364603281021118,TN,FP
856,0,0,1,0.4853379726409912,0.7300291657447815,TN,FP
857,0,0,1,0.5102454423904419,0.745018482208252,TN,FP
858,0,0,1,0.5138121247291565,0.7526616454124451,TN,FP
859,0,0,1,0.4842512607574463,0.7107124924659729,TN,FP
860,0,0,1,0.4837375283241272,0.7233180403709412,TN,FP
861,0,0,1,0.48421016335487366,0.7356343269348145,TN,FP
862,0,0,1,0.48556146025657654,0.7264199256896973,TN,FP
863,0,0,1,0.5012020468711853,0.7084003686904907,TN,FP
864,0,0,1,0.5136141777038574,0.7084366083145142,TN,FP
865,0,0,1,0.49402880668640137,0.6843690276145935,TN,FP
866,0,0,1,0.5149527192115784,0.7010899186134338,TN,FP
867,0,0,1,0.5096654295921326,0.7339467406272888,TN,FP
868,0,0,1,0.4994569718837738,0.7539820671081543,TN,FP
869,0,0,1,0.49867919087409973,0.7070852518081665,TN,FP
870,0,0,1,0.5194307565689087,0.7071401476860046,TN,FP
871,0,0,1,0.5200127959251404,0.7003136277198792,TN,FP
872,0,0,1,0.49384453892707825,0.6927763223648071,TN,FP
873,0,0,1,0.4901263117790222,0.6923295855522156,TN,FP
